Hospital,Patient Count,Total Billing
"Salinas Gould Brown, and",1,24491.705289626505
"Fowler Kelly Horn, and",1,34341.44908876194
"White, and Benson Mckay",1,41815.751453016914
Smith-Barker,1,16359.533581413361
"and Meza, King Green",1,13154.888711936092
"Williams Herrera Paul, and",1,2629.973771915276
Frost-Fox,1,17200.489957499183
Wood-Moore,1,19680.696931311628
Finley and Sons,1,23985.154737887457
White-Kennedy,1,1137.7484056215064
"and Glenn Williams Shannon,",1,14581.894074867816
"Olsen, Mclean and Sandoval",1,31146.331167615735
"Phillips White and Thompson,",1,29456.750668477234
Becker-Hensley,1,15829.948708270944
"Wilson, Gomez Powell and",1,17932.74994453205
"Rojas, Gutierrez Vazquez and",1,30441.449166631388
"Mills Franco and Trujillo,",1,25802.99354979899
Brooks-Huang,1,16323.892245957255
"Carter Palmer Gutierrez, and",1,23325.878868662166
Hunter-Grant,1,17839.745651647165
Dudley-Atkinson,1,16399.265761001818
Young-Williams,2,28655.096204317142
Scott-Stewart,1,12068.760347384245
Ltd Austin,2,73336.43724695705
Group Turner,1,9856.057304090971
"Duran Navarro Torres, and",1,36045.06493215321
Horne Ltd,1,15433.387831575947
"and Small, Crane Hill",1,23337.392581214623
"Bowman Carr and Garcia,",1,29628.36118693945
Hawkins-Watkins,1,22266.813529937586
"Smith, and Davis Warner",1,36848.83053723462
Clark-Flores,1,43228.9071584993
Inc Norman,1,13270.507831556899
Allen-French,1,30351.123435172896
Hall-Thompson,1,33027.893765786604
Parrish-Cooper,1,30430.15347948839
LLC Garcia,12,315226.5592657948
"and Leonard Brown George,",1,42266.146713566566
Diaz-Walters,1,40561.738471500255
"George Jones, and Walters",1,16631.20437341651
Christian-Murray,1,35888.41626907112
Gibson-Alvarez,1,40403.55890551002
"Harding Davis Phillips, and",1,46201.10342986205
Brown-Day,1,7476.036216961933
"Mcintyre Scott, Anthony and",1,44912.85268226471
Group Bennett,4,83216.11612099368
"Beck Ross, Brown and",1,18198.42772372864
LLC Schroeder,1,35270.375268179036
"Baker and Wright Pitts,",1,22119.76436903264
Williams-Walsh,1,21959.198250223777
Matthews-Pacheco,1,27790.331380529235
Inc Camacho,2,48661.921869981816
"Wilkinson and Patterson Lynch,",1,9932.265341044966
Medina-Bean,1,6567.477039653667
Hernandez-Carey,1,38536.76271080253
"Flores, and Buckley Boone",1,38867.232115613304
"Singh, and Lewis Wolfe",1,3725.1192699045864
House-Reed,1,7180.861348499264
"Wong Henderson and Davis,",1,40568.36810579699
Flores-Johns,1,36414.12111035069
Schmidt PLC,2,17440.430438908323
Ltd James,1,15029.922907718876
Hernandez-Benitez,1,9930.963631430275
Sanders-Ortiz,1,16690.762896258704
Bernard-Long,1,3565.273134507828
"Welch Martinez and Shields,",1,22421.922539188687
Powell-Shelton,1,32540.21876818395
Peterson-Freeman,1,43477.04657904549
Bruce-Dixon,1,45584.296471916685
White-Baldwin,1,20152.155637086064
Moore-Castro,1,1124.2838499901773
"Taylor Williams and Brown,",1,25522.365433260362
Macdonald-Gomez,1,19194.645107825017
Miller-Suarez,1,41007.678082852995
"and Richardson, Coleman Bauer",1,34762.155996673864
Parker-Wolfe,1,15037.29952950379
"Wilkinson, Martinez and Dean",1,36944.05971960008
"and Mcdowell, Cook Green",1,9448.627151470146
Franklin-Gomez,1,9731.70223950094
Cain PLC,1,25309.469049189905
"Joseph and Martin, Mack",1,31736.777687574016
Guerrero-Cooper,1,11024.573354144233
Summers-Mendoza,1,8645.235868573574
Robinson-Mendez,1,6054.487778989647
"Wheeler Gonzalez and Bowman,",1,35654.82218592722
"and Avila, Moss Caldwell",1,9713.905136876936
"Gordon, Ball and Jackson",1,44094.05569431051
"and Bryant, Smith Clark",1,20312.730135894217
"Hill and Hill Ellis,",1,21906.51871965612
"Gray Turner and Cunningham,",1,35319.223008983616
Ltd Campos,2,15511.906671565339
Buck Sons and,1,43153.076037023915
Martin-Obrien,1,40848.32776275137
Foster-Lee,1,27481.416145040675
"Orozco Harvey Cooper, and",1,9168.969561724343
"Maldonado, Allen and Parrish",1,35600.13577955024
and Suarez Sons,1,42014.04974587143
"Maldonado, Lynch and Warren",1,47702.88807937506
Group Dawson,2,44181.38797630968
"Jones, Rose Bishop and",1,8771.189627803687
"Miller and Oconnor Spencer,",1,49307.79314665957
Harrison Sons and,1,26283.781607206263
Watson Sons and,1,21062.69311790769
"and Hughes, Gaines Mcdowell",1,11042.511816541144
"Hayes Lane Flores, and",1,7505.17594788329
Cruz-Evans,1,280.39068425657547
Rodriguez-Campbell,1,29026.571698897125
Morales-Reynolds,1,27816.16857616037
PLC Carter,1,43821.41357981562
"and Cummings Hill Morris,",1,19527.081301467555
"and Norton Simon, Wolf",1,30766.318077451837
Ward-Murphy,1,14038.221237306125
Harris-Jones,1,42916.47636431427
Blair-Ramirez,1,21743.40408207571
Petersen-Graves,1,18157.621257609215
"and Strong Cline Roberts,",1,28941.184597279072
"Mueller, Stephens and Williams",1,31502.149678986614
"Jones Maynard, Alexander and",1,23096.836648699453
"and Adams, Black Villegas",1,16631.91386821393
Bryant-Sanchez,1,4624.0523229514765
"Turner, Garcia and Hood",1,38990.269171922504
PLC Gonzalez,6,192467.92207804776
"Gray, Hensley and Hanson",1,5226.001297134632
"Rice, Cooper Rivera and",1,45199.27330881416
Inc Davis,7,109885.74272250755
Cole Inc,1,47443.611360791605
Davis-Nguyen,1,34599.40943140091
PLC Jacobs,3,79419.20424995771
Ltd Ortega,3,73603.42440510639
Inc Gonzalez,3,60940.4624861223
"and Thompson Moore, Torres",1,41443.68250822932
Nelson-Wilson,1,13661.063120328798
Cole-Montgomery,1,23082.23799967846
Sanchez Group,6,177147.25268898596
Hansen-Travis,1,28834.073348153608
"Boyer Hudson Sanchez, and",1,2396.689017300668
"Wright and Le Marshall,",1,22530.852359399465
"Ramos Rodgers, Cannon and",1,33767.0768590033
Rodriguez-Carpenter,1,18743.09032682054
"Hall Walker, and Petty",1,33573.71469939182
"Lewis and Andrews, Tucker",1,17247.92247154623
LLC Horton,1,25726.621904631018
and Keith Sons,1,22218.645534574527
and Barton Sons,1,29850.653197020634
"Harrison, Downs Norton and",1,35272.78322674059
Sons and King,1,32540.333795081435
Ltd King,2,59228.61965228727
Ali Sons and,1,19008.85022250623
"Williams Stephenson Curtis, and",1,46288.631852749866
"Garcia, Gonzalez and Gentry",1,19966.645590241842
"Garcia Strong, and Holmes",1,19542.937941229404
Ltd Lin,1,49286.54239068609
"Conway Turner, and Pollard",1,7387.015093941158
Group Conley,1,46651.02534897096
"Odonnell Smith Moreno, and",1,4584.940407880549
"Martinez, Mcconnell Burgess and",1,40217.03229981865
PLC Gonzales,2,76639.01014881476
Johnson-Wise,1,14320.694763331261
PLC Diaz,2,35860.96332014506
Cardenas LLC,1,29027.728555151734
Grant PLC,1,40009.06263255412
Ltd Garner,2,67578.22080400695
Sanchez-Lloyd,1,30305.693028725378
Allen-Mcguire,1,20855.89823481401
Solis-Colon,1,29431.244403644516
and Lewis Sons,1,30094.95403927411
Mcdonald-Perez,1,16778.772410681933
Navarro-Strickland,1,37651.302157685124
"Walker Blake, and Hughes",1,11346.545701319206
and Gutierrez Sons,2,82964.44522826381
Norris-Hall,1,37026.77371583851
"Smith, and Mason Shepherd",1,25286.766817910902
Miller-Vargas,1,34201.34292458288
Alexander-White,1,24371.00618532688
Franco-Campos,1,11803.488260648754
"Wallace Washington, Garrett and",1,27285.733051641582
"Hale, and Owens Reed",1,27493.10155933318
LLC Frye,1,28853.729282043612
Flynn-Johnson,1,7636.821233177091
LLC Pope,2,22207.488428185785
PLC Hodges,1,16082.281042417606
Walker-Ferguson,1,37226.750834559076
"Decker Johnson Maxwell, and",1,2876.1171477574735
"Clark and Green, Dyer",1,48669.856284020854
Shelton-Martin,1,49449.234341263094
"Mccoy and Green, Vance",1,28921.021690631664
Proctor Group,1,20741.629115458538
"Hanna Sanders, and Reed",1,10512.683742190091
Hughes-Edwards,1,3647.773953375169
"Gilmore and Brown Meyer,",1,8583.518485646055
"Brown and Richardson Pearson,",1,12357.096915674463
Mooney-Newman,1,3982.2225279605586
and Sons Collins,1,4560.695952804472
"and Moore Tyler, Robertson",1,22685.479275752805
Ltd Norris,1,10266.525643174697
"Wood Holder, Robbins and",1,43443.900949835035
"Greene, and Dean Hunter",1,29765.253672067258
Hunt-Armstrong,1,46408.59541948973
"Hess and Hamilton Allison,",1,18748.847690627605
"and Bradley Stout, Ramirez",1,35972.83780288814
"Hendricks, Randolph and Buchanan",1,42368.83533850275
"Vaughan Whitaker, Johnson and",1,27961.908390793076
and Bennett Sons,1,28453.471418898287
Kennedy-Huber,1,36257.62708845355
Serrano-Munoz,1,34693.19843356867
Moore-Castillo,1,43625.386284016575
Harris-Gonzalez,1,12462.133642036188
Vaughn-Murphy,1,19723.719139412246
"Williams and Russo, Suarez",1,21582.125408069143
"Evans, Patel Payne and",1,28392.391698717864
PLC Rose,1,13987.714415810367
King-Murray,1,35079.69458963947
"Mullins Adkins Scott, and",1,20565.422119479368
Scott-Goodman,1,3820.3120833552
"Gray and Acosta Trevino,",1,40607.294531578606
"Mendoza, Martinez Lopez and",1,37009.98737416053
Murphy-Thompson,1,17311.711866068774
Davis-Dean,1,37223.207609045
Lamb-Ward,1,1701.5928446791465
Sons and Shaw,1,44916.648081763975
Estrada-Butler,1,10347.425904010746
Group Reynolds,1,29559.428009470987
"Lewis and Collier Mcneil,",1,5974.4038521796765
Holland PLC,1,46445.168058286064
"Ellis and Prince Patton,",1,5365.791601540219
"Lee Wiley, Sosa and",1,39616.74090142108
Davenport-Hurst,1,8323.571197974217
Curry-Rodriguez,1,9609.1174131755
Robles-Davies,1,38620.13742301791
"Allen and Wilson Rollins,",1,48564.86188967814
Montes-Myers,1,9407.270802246103
Edwards-Castro,1,32028.28812111579
"Hall, Benjamin and Castillo",1,2890.0315598005886
"Rollins, Vaughn and Carter",1,38040.45813337274
Kennedy-Willis,1,13272.75855771736
Miller-Alexander,1,48833.67047006242
"Warren Peterson Reed, and",1,24225.61558878068
Mendez Inc,1,49546.83148535364
Anderson-West,1,23581.75991651368
Rogers-Tucker,1,47750.69524327037
Valentine Ltd,1,5985.978487240192
"Shaw Tapia and Barnes,",1,45440.79280966989
Moore-Taylor,1,20198.742737835055
Black-Stevens,1,4288.608247540553
"and Walsh, Floyd Owens",1,35776.637069418735
Ltd Potts,1,26527.55730240478
"Kirby Ryan, Andrade and",1,43378.35384431855
Martin and Sons,2,42092.932470337866
Williams-Valdez,1,47798.14580152718
Watts-Thompson,1,40913.01409860798
"Sanders White, and Hutchinson",1,35963.34186384795
"Smith and Neal Jones,",1,28715.87612812347
"and Reid, Williams Hernandez",1,34614.64831592938
"Hansen, Mendez and Smith",1,12500.447840390578
"and Howell Mendoza, Williams",1,40271.88807140451
"Gonzales Chen, Anderson and",1,31612.865213613786
Cox-Schwartz,1,24023.892061345734
Vazquez Group,1,25223.41128432217
Inc Nelson,7,139843.38982371535
Adkins-Martin,1,20283.371399483098
"French Hull, Cunningham and",1,15538.68314117853
"Hernandez, Adams Barnett and",1,7743.7456145029955
Crane-Velez,1,19914.922466719854
"and Welch Montes, Hayes",1,1969.2789369045504
"Moore Watson Day, and",1,18145.242210942786
Webb-Swanson,1,17258.15495414294
Inc Ward,2,12386.03901844393
"Miller Nguyen, Harris and",1,34362.893724669935
"Rasmussen Little, Campbell and",1,43319.417777240094
"Mcguire and Lopez Daniels,",1,6099.378120179156
Taylor-Flores,1,19362.083631406367
PLC Scott,1,48083.03378689568
"and Johnson Flores Martinez,",1,9601.066366419245
"and Cortez Williams, Nguyen",1,9837.909427067108
"and Sanchez, Ford Ryan",1,38211.266465827845
West Group,1,27373.1802989167
Jackson-Hoffman,1,40363.66017443285
"Chapman Merritt Marquez, and",1,48933.94834349284
"Obrien White, and Stout",1,21868.234237080404
"and Davis Nelson Andrade,",1,12630.984440861881
Tate PLC,1,24473.84238155534
Lynch-Cherry,1,13235.899821525223
"and Fox Cook, Reeves",1,11046.347181561081
Brandt-Elliott,1,47257.09114404683
Cooke-Russell,1,2589.34435991511
Wong-Woods,1,35645.91927762241
and Nolan Sons,1,46518.518225477244
LLC Kelley,1,2305.774692245419
Burns PLC,1,18575.323076711396
"Stevens, and Price Gordon",1,43739.07213623558
"Smith, Garcia Cochran and",1,31192.364521948894
Sons and Holland,1,36994.36391629532
"Davis Mclaughlin, Williams and",1,19005.792455041523
Nguyen-Mills,1,19217.400423300976
Brown-Joyce,2,45980.2887676753
Malone-Stout,1,39828.84354815885
Inc Pugh,1,43480.54940625624
"and Richardson Smith Gibson,",1,34218.360555992665
"Dixon, Mendoza Mcdaniel and",1,43575.03807042125
Walters-Ramos,1,25122.99577683041
"Fuentes Butler, Ward and",1,39297.2249885349
Green-Anderson,1,47269.60635896014
Browning LLC,1,45739.196517390534
"Bradley Williams, and Owens",1,23688.349752162045
Hernandez-Ramirez,1,30172.30661199792
PLC Eaton,1,35087.571250629335
"Vasquez and Esparza Ruiz,",1,10651.260451003891
Miller-Obrien,1,29439.374558280782
"and Kelly Jackson, Thomas",1,18128.807125223695
Huff-Coleman,1,16294.883001548422
"Tucker, Greene Wright and",1,8445.693219336123
PLC Butler,1,34078.34445879455
Miller-Brooks,2,59791.9407659875
Nelson-Schmidt,1,49344.25931053936
"Martinez and Farley, Davidson",1,2091.4108508939125
"Quinn and Ross Craig,",1,43709.881987998284
"and Edwards Brown Hanson,",1,30780.64541806744
"and Smith Smith, Ryan",1,34290.947528102886
Hansen and Sons,1,19217.338490261085
"and Cervantes, Ford Weiss",1,30817.891459427206
Beck-Davis,1,28848.432526051605
Fields PLC,1,17458.561411780403
"Guerrero Perez and Miller,",1,14908.382170908979
Hunt-Green,1,8565.208832052092
"Miller, and Olsen Best",1,606.0732229892453
Harmon PLC,1,47200.11553136489
"and Cooper Merritt Fletcher,",1,37268.84081714827
French and Sons,1,19047.768393481405
"and Wells Murphy, Valdez",1,39213.7072876143
Prince-Davis,1,17234.878619132498
Group Roman,1,14239.493987569525
Group Hicks,1,2274.349904890378
Rangel Inc,1,1890.1013854020966
"Martinez Bartlett and Fisher,",1,14901.737873520275
"Welch, Jones Holmes and",1,4308.591055456263
Carter-Pham,1,38482.54953282228
Williams-Clark,1,20808.268585343907
Young-Montgomery,1,5751.630699272074
"Robinson, Nichols Gomez and",1,40285.48374662272
"Lindsey, Frederick and Franco",1,36259.355491714414
Park and Sons,1,19408.272075606044
Cole-Edwards,1,24212.45000486628
Roberts-Sanders,1,24202.589542119647
Huerta Group,1,7193.459007769295
White-Mccarty,1,46414.70478423327
Jenkins-Rojas,1,32019.157795264073
Schmidt-Arias,1,10576.366486068406
"Wallace Clark Hernandez, and",1,21916.629130817273
Sons and Compton,1,32107.264015987224
"Blake, and Dunn Garrett",1,35674.68447137127
and Griffin Sons,1,7338.261143903037
"Maxwell Smith and Davis,",1,43605.89908588988
"Dalton Moreno, and Compton",1,21383.953439272234
Thompson-Park,1,30516.36824794266
Little-Berger,1,12398.587162105816
Smith-Turner,1,4464.7790440423105
"Brown, Harper Aguirre and",1,32287.88301779356
and Watson Sons,1,8075.296047250407
"and Gibbs Drake, Kelley",1,41647.88899508534
Gardner-Miller,1,32643.299353277187
Walter PLC,1,30358.1945795447
Thompson-Becker,1,5716.1042076161275
Spencer Ltd,2,8696.8755853379
Stokes and Sons,1,12101.130655296483
"and Chapman Payne, Werner",1,42500.59066977505
Aguilar-Moreno,1,30451.23586420147
Sons and Nguyen,1,34770.03841575718
"Patterson Mann, Williamson and",1,28441.890386434923
Anderson-Oconnor,1,11904.521987181017
Miller-Garza,1,49926.70553712751
Carter-Estrada,1,2091.7714939395532
Pham LLC,1,25145.57975471447
"Saunders Curry, Jones and",1,35103.89415410025
Carpenter-Dorsey,1,43776.493479887715
"Hall and Ray, Johnson",1,24944.879503328943
Rogers-Garcia,1,6981.473479320772
"Bass and Hudson, Pittman",1,8361.722335263992
Boyd-King,1,43558.33073599745
Moon Inc,1,5297.672890361505
Hogan-Ho,1,34260.47030334892
Keller LLC,2,72316.56916531263
Orozco Ltd,1,4612.083062571266
"and Figueroa Duke Mason,",1,13637.044407175234
Boyd-Gomez,1,14419.169755743065
Ltd Hill,2,12675.231767029489
"Harrington Carney and Brown,",1,31441.564609325804
"and Duran Garza Cruz,",1,911.9946483907893
"Butler and Bowman Martin,",1,30173.324044603152
Group Martin,3,107047.85788486255
Everett-Lawson,1,40350.18836003743
and Gross Sons,2,9349.152672159791
Foster-Jackson,1,37820.56586463244
LLC Harrington,2,48031.12568338655
Kaiser-Chapman,1,8860.357522703607
"Phelps, and Williams Briggs",1,19703.452203523928
LLC Moreno,3,20630.41341605151
Sanchez-Miller,1,49443.139982088636
Ltd Bennett,3,35002.34057800359
Inc Carlson,1,30670.55137949254
Boyd-Simmons,1,28773.301505745058
Brewer-Marquez,1,9471.80097056492
"Smith Johnson, and Hendricks",1,37925.846748740274
Ltd Howell,2,24719.488692288473
Mcclain-King,1,35982.54176649464
Martin-Velasquez,1,741.2960105883244
Gutierrez-Mills,1,49891.828728646324
"Lewis, Rivera Walsh and",1,30163.331462034177
"Baker and Zimmerman, Powell",1,35381.290937450925
Byrd-Howell,1,27734.579240003182
Adams-Dominguez,1,36690.06798578122
"Morton, and Phillips Lynn",1,37270.06237982182
Craig-Gordon,1,22183.453371045798
"Torres Robertson, and Spears",1,44239.44457768164
Hill-Scott,1,17089.986147006603
"Nelson and Pittman Smith,",1,18995.671399685645
Rodriguez-Edwards,1,36553.01432636526
Roth-Leonard,1,13981.650744668028
"and Ferguson Delgado Ramirez,",1,47628.30626556049
Pearson-Lowe,1,16746.444773683932
Bradley-Quinn,1,2831.158283362462
"Bell Rivera, and Browning",1,47532.987420215235
Mills-Brown,1,7834.359155826561
Stephens-Stevens,1,12079.95082999114
"and Nguyen Rodriguez, Elliott",1,43431.31665002615
"Brown Larson, Phillips and",1,9155.572736332104
Shelton Ltd,1,48534.92421058119
"Jones York and Hernandez,",1,29424.817992139953
Cooper-Bush,1,31644.76919321841
"Weaver Davis Bates, and",1,4697.732432542574
"Rodriguez Baker, and Chaney",1,19351.8791862447
Mckee LLC,1,20332.94391799359
Rodriguez-Romero,1,41591.91909329503
"Robertson, Anthony Smith and",1,19414.48230012102
Knapp-Colon,1,6288.211783183705
Inc Stark,1,25097.381881742644
Singleton LLC,1,30341.709287080248
"Walters and Marshall, Thompson",1,18966.595986999768
Gaines-Mejia,1,14697.54859418866
Sims-Pierce,1,40612.60740067591
Smith-Baker,1,21306.040090424267
Rocha-Wood,1,1558.1989169196272
Carrillo-Gutierrez,1,46378.91000507549
Moses PLC,1,35101.84639174657
Holland-Daniels,1,9575.797888513256
Jensen-Rose,1,9173.840415426808
Group Booker,1,3783.3280491162627
Bell-Acevedo,1,34269.55202511939
Warren LLC,1,32360.878624742567
LLC Li,1,45321.71985693736
"and Robinson Fitzgerald, Bryant",1,24396.085673569458
"Chang, Soto Porter and",1,7792.181065331208
Sanchez-Perez,1,11829.054589801195
Garza-Lopez,1,15495.351884974258
"and Johnson, Young Davila",1,18913.3349225185
Hernandez-Todd,1,14631.955140780516
Ward-Reid,1,22295.68736295113
"Jacobs, Cook and Moore",1,30235.00713064681
"Smith Wright and Garcia,",1,40020.59946469757
Ltd Cantu,1,43191.88615611857
Vasquez-King,1,6067.6704923296475
Inc Beltran,1,24416.277049610002
Cantu-Spears,1,26765.440308485628
Inc Mooney,1,35199.964744806624
Ltd Lowe,1,19074.07857703251
Jenkins-Mills,1,46629.090110749275
Leon-Cervantes,1,43372.1607940479
White-Matthews,1,4404.957879176952
Joyce-Barker,1,32574.481926803157
"Roy Reid Peters, and",1,299.71615615425776
"and Spence Armstrong Moreno,",1,35258.243434405245
Marks Inc,1,33744.67716566996
"Robinson and Moore Rhodes,",1,39105.58180963553
"Kline Walker Cole, and",1,11497.505295594265
Ray-Mitchell,1,11917.507858146993
Webster-Johnston,1,9445.863148473434
"Guerrero Jones, Powell and",1,9899.869884940845
Cruz-Santiago,1,25835.323594688223
"and Davenport Davis Hobbs,",1,36890.26905497426
"Mack, Wilson and Fowler",1,37879.97903164024
Garrison-Mcfarland,1,35317.49303975063
Steele PLC,1,20914.947408227792
PLC Thompson,8,206707.9830286877
Inc Daniel,2,78865.77555456397
